ID,cuis
ROCO_13190,C0027530;C1553386;C1696103;C2985765;C0817096
ROCO_13192,C0015726;C0043299;C1962945;C1548003;C0423899;C1261259;C0035139;C1306645
ROCO_13194,C0015726;C0228505;C0772294;C1261259;C0423899;C0005847;C0817096;C0796494
ROCO_13196,C0028778;C1837463;C0376152;C0607422;C1546708;C0771936
ROCO_13197,C0221874;C0030274;C0027651;C0772294;C0412555;C0041618;C1696103;C0221198
ROCO_13198,C0015726;C1261259;C0423899;C1837463;C0376152;C0000726;C0772294;C0221198;C1546708
ROCO_13201,C0006104;C0441633
ROCO_13202,C0041618
ROCO_13203,C0772294;C0023884;C0221198;C0441633
ROCO_13204,C0015726;C1261259;C0040395;C0034579;C0423899;C0227665;C4300092;C0018792;C0441633;C0040405
ROCO_13206,C0700124;C1322279
ROCO_13207,C1696103;C1709311;C0412555;C0041618
ROCO_13209,C0025066;C0796494;C0150312;C0441633
ROCO_13211,C1696103;C0079595;C0041618;C0412555
ROCO_13212,C0013516;C0183129;C0376152;C1546708;C1837463
ROCO_13213,C1507248;C0038351;C0009924
ROCO_13216,C1306645;C1548003;C1962945;C0751438;C0043299;C0015811
ROCO_13217,C2707265;C0042449;C1696103;C0018792;C0024109
ROCO_13221,C0015726;C1963113;C1261259;C1306645;C1962945;C1548003;C0016658;C0043299;C0015811;C0150312
ROCO_13222,C0015726;C0028778;C1261259;C0423899
ROCO_13223,C0751437
ROCO_13227,C0751437;C0003483;C0751438
ROCO_13228,C0018787
ROCO_13229,C1306645;C1962945;C1561542
ROCO_13230,C0041618
ROCO_13231,C0015726;C0751437;C0423899;C0441633;C1261259
ROCO_13232,C0040395;C0687028;C0030274;C0034579;C1507248;C1550227;C0009924;C0441633;C0040405;C4300092
ROCO_13234,C0013516;C0183129;C0018787;C0556030
ROCO_13235,C0027530;C0002978;C1837463;C0018787;C0376152;C1546708
ROCO_13236,C1561543
ROCO_13237,C1696103;C0376495;C0412555
ROCO_13239,C0015726;C0042449;C1261259;C0423899;C0018787
ROCO_13240,C1696103
ROCO_13241,C1561542
ROCO_13242,C0034579
ROCO_13243,C0027651;C0262950
ROCO_13244,C0028778;C0027530;C1550227
ROCO_13245,C0034579
ROCO_13246,C0040395;C0034579;C0441633;C0040405
ROCO_13247,C0751437;C0028778;C3891555;C4255126;C0002978;C1837463;C0018787;C0376152;C1548816;C1546708
ROCO_13248,C0015726;C1306645;C1962945;C1548003;C1261259;C0423899;C0043299
ROCO_13249,C1507248;C0009924
ROCO_13250,C0043299;C1306645
ROCO_13251,C0796494;C0006104
ROCO_13252,C0772294;C0441633;C0221198
ROCO_13254,C0228505;C0027530;C0412555;C0041618
ROCO_13255,C0040395;C1561542;C0027651;C0034579;C0441633;C0040405;C4300092
ROCO_13256,C0796494;C0205400
ROCO_13257,C0221874;C0040395;C0034579;C4300092;C1322279;C0040405;C0700124
ROCO_13258,C1837463;C0041618;C0376152;C1546708
ROCO_13259,C0002978;C0042449;C0771936;C1837463;C3244072;C0376152;C1546708
ROCO_13260,C0441633
ROCO_13261,C0227665;C1837463;C0376152;C0000726;C1546708;C0441633;C0022646;C0771936
ROCO_13262,C0023884
ROCO_13263,C1696103;C1837463;C0376152;C1546708
ROCO_13265,C1507248;C0028778;C0240795;C0556030;C0771936;C1837463;C0231519;C0376152;C0009924;C1546708
ROCO_13266,C4300092;C0040395;C1696103;C0034579;C0040405;C0022646
ROCO_13267,C0015726;C0751437;C1261259;C0423899;C2707265;C0018787;C0024109;C0018827;C2355627;C0003842
ROCO_13270,C1696103;C1507248;C1837463;C0376152;C0009924;C1546708;C0771936
ROCO_13271,C0018787;C0817096
ROCO_13272,C0043299;C1306645;C1548003;C0817096
ROCO_13273,C0772294;C0006104
ROCO_13275,C0040405;C0441633;C0034579;C0040395
ROCO_13277,C0227665;C0041618;C0022646
ROCO_13278,C0772294;C1837463;C0221198;C1963113;C0935598;C0016658;C1546708;C0771936;C1696103;C0376152
ROCO_13279,C0013687;C1962945;C1546613;C0043299;C1306645;C0817096
ROCO_13280,C1696103
ROCO_13282,C0040395;C1696103;C0027651;C0034579;C1837463;C0376152;C1546708;C0040405;C4300092
ROCO_13283,C1306645;C0024947;C1962945;C1548003;C0004454
ROCO_13286,C0015726;C2707265;C0423899;C1837463;C0771936;C2355627;C0018792;C0024109;C0018827;C1261259;C1546708
ROCO_13287,C1696103;C1709311;C1837463;C0006104;C0376152;C1546708;C0003842
ROCO_13288,C0034579
ROCO_13289,C0027651
ROCO_13290,C0015726;C1507248;C0772294;C1261259;C0423899;C0227665;C1837463;C0376152;C0009924;C1546708;C0221198;C0022646;C0771936
ROCO_13291,C1696103;C1837463;C0376152;C1546708;C0771936
ROCO_13293,C1546708;C0002978;C0376152;C0771936
ROCO_13294,C0025066
ROCO_13295,C0015726;C1261259;C0040395;C0024947;C0034579;C0423899;C0004454;C0040405
ROCO_13296,C0013516;C0183129
ROCO_13297,C0549207;C1550227
ROCO_13298,C0376495;C0087111;C0607422
ROCO_13299,C1963113;C0016658;C1561543
ROCO_13300,C0751437;C0030797;C0751438;C0015811
ROCO_13301,C0013604;C1837463;C0376152;C1546708
ROCO_13302,C1306645;C1962945;C0043299
ROCO_13304,C1553386
ROCO_13305,C0015726;C1306645;C1261259;C0024947;C1962945;C1548003;C0423899;C0004454
ROCO_13308,C0751437;C2242558;C0002978;C1551379;C0018787;C0374082;C0700185;C0333581
ROCO_13309,C0038351
ROCO_13311,C0015726;C0027530;C1261259;C0423899;C0796494
ROCO_13312,C1306645;C1962945;C1548003;C0043299;C0817096;C0018827
ROCO_13313,C0043299;C1306645;C1548003
ROCO_13314,C1552858;C0935598;C0015252;C0030797;C0007876;C0441633;C0728940
ROCO_13316,C0024947;C0042449;C0004454
ROCO_13317,C4300092;C0040395;C0034579;C1561542;C0040405
ROCO_13318,C0015726;C1261259;C0423899
ROCO_13319,C1696103;C0227665
ROCO_13321,C0227665;C0022646
ROCO_13322,C0412555;C0607422
ROCO_13323,C0751437;C0015811
ROCO_13324,C1837463;C0006104;C0376152;C1546708
ROCO_13325,C0700124;C1507248;C0005847;C1322279;C0009924
ROCO_13326,C0043299;C1306645;C1548003;C0262950
ROCO_13331,C0231881
ROCO_13332,C0003842
ROCO_13335,C0015726;C2242558;C1546708;C1261259;C0423899;C1551379;C0771936;C0374082;C0376152;C0700185;C0333581;C1837463;C0441633
ROCO_13336,C0751437;C0013516;C0183129;C0751438;C0376152;C1546708;C1837463;C0771936
ROCO_13337,C0772294;C0817096;C0024109;C0150312;C0221198
ROCO_13338,C0027651;C0549207
ROCO_13339,C0817096
ROCO_13340,C1322279;C0700124;C0021853;C0000726
ROCO_13343,C0013687;C1546613
ROCO_13346,C0015726;C0027530;C0040395;C0423899;C0034579;C1696103;C1261259;C0040405
ROCO_13348,C0043299;C1306645;C1962945
ROCO_13349,C0751437;C0700124;C0040395;C0034579;C0023884;C1322279;C0000726;C0441633;C0040405;C4300092
ROCO_13351,C0015726;C1261259;C1837463;C0040405;C4300092;C0040395;C0028778;C0034579;C0423899;C1546708;C0771936;C0042449;C1696103;C0376152
ROCO_13352,C0817096
ROCO_13354,C1696103;C0025066
ROCO_13356,C0040395;C0817096;C0034579;C0035139;C0024109;C0796494;C0040405;C4300092
ROCO_13358,C0015726;C1261259;C0423899;C0087111
ROCO_13360,C0015726;C1261259;C0042449;C1322279;C0700124;C0423899;C0376495;C0087111;C1553386
ROCO_13361,C2707265;C0817096;C0003842
ROCO_13363,C0240795;C0556030;C0231519;C0441633
ROCO_13364,C0003483;C0771936;C1837463;C0376152;C0441633;C1546708
ROCO_13365,C0015726;C0013516;C1261259;C0423899;C0183129;C2355627;C0018792
ROCO_13366,C0817096
ROCO_13367,C0817096
ROCO_13368,C0751437;C0040395;C0034579;C1696103;C0040405;C4300092
ROCO_13369,C0015726;C1261259;C4255126;C0423899;C0002978;C1548816;C3891555
ROCO_13370,C0221874;C0150312;C0040405;C4300092;C0040395;C0817096;C1837463;C1507248;C0034579;C0038351;C1546708;C0771936;C0003483;C0376495;C0005847;C1696103;C0376152;C0009924
ROCO_13373,C0015726;C0751437;C1261259;C0040395;C4300092;C0687028;C1546708;C0034579;C0423899;C1837463;C0376152;C0796494;C1550227;C0441633;C0040405;C0771936
ROCO_13374,C0040395;C0027651;C0034579;C0441633;C0040405
ROCO_13375,C0022646
ROCO_13376,C0772294;C0221198
ROCO_13377,C0015726;C2707265;C1261259;C0042449;C1696103;C0423899;C0018792
ROCO_13379,C1507248;C0150312;C0009924
ROCO_13382,C0015726;C0015252;C0007876;C1552858;C0728940;C0221198;C0772294;C0423899;C1261259
ROCO_13384,C0687028;C0027651;C0041618;C1550227
ROCO_13385,C0043299;C1306645;C1548003
ROCO_13386,C0751437;C0040395;C1696103;C0034579;C0040405;C4300092
ROCO_13387,C1696103
ROCO_13391,C0015726;C1261259;C0423899;C0002978;C0221198
ROCO_13392,C0013687
ROCO_13393,C4255126;C0002978;C1548816;C0018787;C3891555
ROCO_13397,C1306645;C3244072;C1962945;C1548003;C0043299
ROCO_13398,C1837463;C0376152;C1546708
ROCO_13399,C0817096;C0024109
ROCO_13402,C0015726;C0011334;C1261259;C0423899;C1696103
ROCO_13403,C1306645;C1962945;C1548003;C0043299;C1550227
ROCO_13404,C0003483;C0935598;C0817096
ROCO_13405,C0040395;C0034579;C0040405
ROCO_13406,C0027530
ROCO_13407,C0015726;C0935598;C1261259;C0423899;C0079595;C0441633
ROCO_13409,C0040395;C0027651;C0034579;C0441633;C0040405
ROCO_13410,C1507248;C0009924
ROCO_13411,C1837463;C0376152;C1546708;C0771936
ROCO_13413,C0040395;C0034579;C4300092;C0205400;C0021853;C0040405
ROCO_13414,C1837463;C0376152;C1546708
ROCO_13415,C0772294;C0817096
ROCO_13416,C0015726;C1261259;C0034579;C0423899;C0035139;C0796494;C0040395;C0040405
ROCO_13418,C0015726;C0040395;C1696103;C4300092;C0034579;C0423899;C1837463;C0205400;C0376152;C0018792;C0018827;C1261259;C0040405;C1546708
ROCO_13419,C0935598;C1561543;C1837463;C0079595;C0376152;C0231881;C1546708
ROCO_13421,C0015726;C1261259;C0423899;C2355627;C0018827
ROCO_13422,C0015726;C1261259;C1507248;C0423899;C0751438;C0009924;C0441633
ROCO_13425,C0013516;C0003483;C0183129
ROCO_13426,C1553386;C0030797
ROCO_13427,C1552858;C0935598;C0015252;C0007876;C0079595;C0231881;C0728940
ROCO_13431,C0015726;C0024947;C1261259;C0423899;C0412555;C0004454;C0041618
ROCO_13433,C1306645;C1962945;C0376495;C0043299;C0087111;C0000726
ROCO_13434,C2707265;C0003483;C1696103;C0024109
ROCO_13435,C0240795;C0556030;C0231519;C0038351;C0021853
ROCO_13436,C0015726;C0027530;C0935598;C1261259;C0423899
ROCO_13437,C0015726;C1261259;C0423899;C0441633
ROCO_13439,C0751437;C1837463;C0376152;C1546708
ROCO_13440,C0040395;C0006104
ROCO_13441,C0700124;C0687028;C1322279;C1550227
ROCO_13443,C0751437;C3244072;C1696103;C0751438;C2355627;C0018827
ROCO_13444,C1306645;C1963113;C1962945;C1548003;C0016658;C0043299;C0015811
ROCO_13445,C0441633
ROCO_13446,C0751437;C1553386;C0751438;C0035139
ROCO_13449,C0040395;C0034579;C0441633;C0040405;C4300092
ROCO_13450,C0772294;C0441633;C0221198;C0000726
ROCO_13451,C0015726;C0549207;C1261259;C0423899;C0025066;C0817096
ROCO_13452,C0040395
ROCO_13455,C1553386;C0751438;C0030797
ROCO_13456,C1837463;C1546708;C0771936;C1696103;C0376152
ROCO_13457,C4300092;C0040395;C0034579;C1837463;C0376152;C1546708;C0040405;C0441633
ROCO_13458,C0751437;C1696103;C0027651;C0231881
ROCO_13459,C1696103;C1507248;C0006104;C0009924;C0231881
ROCO_13460,C1696103;C1837463;C0376152;C1546708;C0231881
ROCO_13461,C0441633
ROCO_13462,C0024947;C1696103;C0004454
ROCO_13467,C0935598;C0027651;C1696103;C1837463;C0376152;C0150312;C1546708;C0771936
ROCO_13469,C1306645;C1548003;C1962945;C0043299
ROCO_13471,C0000726
ROCO_13472,C1837463;C0376152;C1546708
ROCO_13473,C0027651;C1561543;C0376495;C0087111;C1696103
ROCO_13474,C0240795;C0556030;C0015252;C0231519;C0728940
ROCO_13478,C1696103;C0607422
ROCO_13479,C0772294
ROCO_13480,C0376495;C0796494;C0087111;C0817096
ROCO_13481,C1696103;C0150312
ROCO_13482,C1306645;C1963113;C0016658;C0043299
ROCO_13484,C1837463;C0376152;C1546708;C0771936
ROCO_13486,C0015726;C1561542;C0013604;C1837463;C0221198;C0772294;C0423899;C0015811;C1546708;C0771936;C1696103;C1261259
ROCO_13488,C0015726;C1261259;C0423899;C0376152;C1837463;C0771936;C1546708
ROCO_13489,C1696103;C0935598;C0030797;C1837463;C0376152;C0000726;C1546708
ROCO_13490,C0011334;C0262950
ROCO_13491,C0021853
ROCO_13492,C0376152;C0013516;C0018792;C0003483;C0771936;C0183129;C1837463;C1546708
ROCO_13494,C0013604
ROCO_13496,C0015726;C0772294;C1261259;C0423899;C0817096
ROCO_13498,C1696103;C1507248;C1709311;C0009924
ROCO_13499,C0030797
ROCO_13503,C0024947
ROCO_13504,C1837463;C0935598;C0027530;C1546708;C0771936;C1696103;C1553386;C0751438;C0376152
ROCO_13505,C0028778;C0025066
ROCO_13506,C1561542
ROCO_13507,C0687028;C1550227
ROCO_13508,C0015726;C0003483;C0772294;C1261259;C0423899;C1837463;C0005847;C1696103;C0817096;C0376152;C1546708;C0221198
ROCO_13513,C1306645;C0024947;C1962945;C0004454;C0043299
ROCO_13514,C0935598;C1837463;C0079595;C0376152;C0231881;C0751438;C1546708;C0771936
ROCO_13515,C0015726;C1261259;C0423899;C0227665;C0030797;C0607422;C0441633;C0022646
ROCO_13516,C0006104
ROCO_13517,C1548003;C1962945;C0772294;C0043299;C1306645;C0817096
ROCO_13518,C0772294;C0221198
ROCO_13524,C0040395;C0772294;C0441633;C0221198
ROCO_13525,C1546708;C0771936;C0376152
ROCO_13526,C1322279;C0042449;C0687028;C0030274;C0700124;C1550227;C0150312
ROCO_13529,C2707265;C0376152;C0024109;C0441633;C1837463;C1546708
ROCO_13530,C1306645;C0935598;C1962945;C0549207
ROCO_13531,C0015726;C0228505;C1962945;C1548003;C1261259;C0423899;C1837463;C0043299;C1306645;C0817096;C0376152;C0024109;C0796494;C1546708
ROCO_13533,C0772294;C0441633
ROCO_13534,C3244072;C1837463;C0376152;C1546708;C0771936
ROCO_13536,C0015726;C0549207;C1696103;C1261259;C0423899
ROCO_13538,C0015726;C0027530;C0040395;C4300092;C0221198;C0034579;C1837463;C0376152;C0423899;C0441633;C1261259;C0040405;C1546708;C0771936
ROCO_13539,C0221874;C0011334
ROCO_13541,C0040395;C0607422;C0034579;C0038351;C0150312;C0441633;C0040405;C4300092
ROCO_13542,C0024947;C0935598;C0004454
ROCO_13543,C0751437;C3891555;C4255126;C0002978;C1548816;C0018787
ROCO_13545,C1696103
ROCO_13546,C1696103;C0751438;C1546708;C1837463;C0771936
ROCO_13548,C2242558;C0374082;C1551379;C0700185;C0333581
ROCO_13550,C0043299;C1306645;C1548003
ROCO_13553,C0015726;C1261259;C0423899;C0024109
ROCO_13555,C0013687;C1696103;C1546613;C0150312
ROCO_13556,C0028778;C1696103;C0043299;C1306645;C0021853;C0607422
ROCO_13559,C1963113;C0016658;C0040395;C0034579;C4300092;C0040405
ROCO_13561,C1837463;C0376152;C0150312;C1546708
ROCO_13562,C1696103;C0687028;C1837463;C0376152;C1550227;C1546708
ROCO_13563,C0015726;C1261259;C0024947;C0423899;C0004454
ROCO_13564,C0262950
ROCO_13566,C1322279;C0700124
ROCO_13567,C0040395;C0034579;C0376495;C0087111;C0040405
ROCO_13568,C0772294;C0817096;C0221198
ROCO_13571,C1963113
ROCO_13573,C0023884;C0441633
ROCO_13574,C0003483;C0412555
ROCO_13575,C0015726;C1837463;C0423899;C0030797;C1546708;C0771936;C1261259;C1696103;C0376152;C0000726
ROCO_13577,C1696103;C0935598;C1837463;C0376152;C0231881;C1546708
ROCO_13578,C0441633
ROCO_13579,C0030797
ROCO_13582,C0015726;C1261259;C0043299;C0221874;C0817096;C0150312;C1962945;C1837463;C0423899;C1548003;C1546708;C0771936;C1306645
ROCO_13583,C0935598
ROCO_13584,C0002978
ROCO_13585,C1306645;C1963113;C1962945;C0016658;C1837463;C0043299;C1546708;C0771936
ROCO_13586,C0772294;C0221198
ROCO_13587,C0412555;C0041618;C0441633
ROCO_13588,C0412555;C0041618;C0376152;C1546708;C1837463;C0771936
ROCO_13589,C1306645;C1962945;C1548003;C0043299
ROCO_13590,C0015726;C1261259;C0227665;C0423899;C0030797;C0041618;C0441633;C0022646
ROCO_13593,C0015726;C0042449;C1696103;C0423899;C1261259;C0005847
ROCO_13594,C0040395;C0034579;C0817096;C0040405
ROCO_13596,C0030797
ROCO_13597,C1963113;C0016658
ROCO_13599,C0040395;C1696103;C0935598;C0034579;C0040405
ROCO_13601,C1963113;C0016658
ROCO_13602,C1696103;C1837463;C1546708;C0022646;C0771936
ROCO_13604,C1696103;C2985765
ROCO_13606,C0751437;C0006104
ROCO_13607,C0043299;C1306645
ROCO_13608,C0231881
ROCO_13609,C1837463;C0002978;C0771936;C1548816;C0751438;C4255126;C3891555;C0376152;C1546708
ROCO_13610,C1963113;C3244072;C0016658;C0376495;C0087111
ROCO_13611,C1696103;C0772294;C0751438;C2985765;C0221198
ROCO_13613,C1963113;C0016658;C1696103;C0935598;C0013604;C0549207;C0376152;C0231881
ROCO_13614,C0240795;C0556030;C0412555;C0041618;C0231519;C0935598
ROCO_13615,C0040395;C0221198;C0034579;C0772294;C1561542;C0376495;C0040405
ROCO_13616,C0006104;C3244072
ROCO_13617,C0751437
ROCO_13619,C0013604
ROCO_13620,C0015726;C0003483;C1261259;C0423899;C1837463;C2355627;C0018792;C0018827;C1546708;C0771936
ROCO_13622,C0015726;C1261259;C0040395;C1709311;C0034579;C0423899;C0040405;C4300092
ROCO_13623,C1322279;C1507248;C0700124;C0009924
ROCO_13624,C0028778
ROCO_13625,C2707265;C0040395;C0040405;C0034579;C0772294;C0024109;C0221198
ROCO_13626,C0015726;C0228505;C1962945;C1548003;C1261259;C0423899;C0376495;C0043299;C1306645;C0087111;C0817096;C0024109
ROCO_13627,C0013687;C0228505;C2707265;C1546613;C0817096;C0024109;C0441633
ROCO_13628,C0013604;C1837463;C0376152;C1546708
ROCO_13629,C0040395;C0034579;C0205400;C0040405
ROCO_13630,C0023884;C1696103
ROCO_13631,C1963113;C0016658;C0412555
ROCO_13632,C1696103;C0423899;C0079595;C0751438;C0006104;C0231881
ROCO_13633,C0772294;C0079595
ROCO_13634,C0015726;C1306645;C1962945;C1261259;C0423899;C0043299;C0817096;C0024109
ROCO_13635,C1548003;C1962945;C0043299;C1306645
ROCO_13637,C0027530;C0549207
ROCO_13642,C0700124;C1322279;C0021853;C0441633
ROCO_13643,C0040405;C0034579;C0040395
ROCO_13644,C0015726;C1261259;C0423899;C0262950
ROCO_13646,C0441633;C0040395
ROCO_13648,C0015726;C3244072;C0423899;C0087111
ROCO_13653,C0018787
ROCO_13654,C0016658
ROCO_13655,C1837463;C0376152;C2985765;C1546708;C0441633
ROCO_13656,C0040395;C0003483;C0034579;C0549207;C0000726;C0150312;C0441633;C0040405
ROCO_13658,C0040395;C1696103;C0034579;C0038351;C0040405
ROCO_13660,C0040395;C0034579;C1696103;C0040405
ROCO_13661,C0013516;C0771936;C0183129;C1837463;C0376152;C0018792;C1546708
ROCO_13662,C0015726;C1261259;C0423899
ROCO_13664,C1306645;C1962945;C0043299
ROCO_13665,C0935598
ROCO_13666,C0040395;C0027651;C0034579;C1837463;C0376152;C0607422;C0796494;C1546708;C0040405;C4300092;C0771936
ROCO_13667,C1696103;C0027651;C1837463;C0376152;C1546708
ROCO_13668,C0015726;C0042449;C0240795;C0556030;C1261259;C0423899;C1837463;C0231519;C0376152;C0817096;C1546708;C0771936
ROCO_13669,C1507248;C0000726;C0009924
ROCO_13671,C0013516;C1696103;C0183129
ROCO_13672,C0018787;C0002978
ROCO_13673,C0040395;C0817096;C0034579;C0040405
ROCO_13675,C0015726;C1306645;C1963113;C1962945;C0016658;C0423899;C1837463;C0043299;C0376152;C1546708;C1261259
ROCO_13677,C0043299;C1306645;C1548003;C1561543
ROCO_13678,C1696103;C0772294;C2985765;C0221198
ROCO_13681,C0751437;C0027530;C0015811
ROCO_13682,C0015726;C1261259;C0423899;C0021853;C0000726
ROCO_13683,C4300092;C0040395;C0042449;C1507248;C0027651;C0034579;C0030797;C0227665;C0607422;C0009924;C0040405;C0022646
ROCO_13684,C0015726;C0013516;C1261259;C0423899;C0183129;C0018792
ROCO_13685,C0935598;C0006104
ROCO_13687,C0015726;C0018827;C1507248;C0423899;C1261259;C0005847;C2355627;C2985765
ROCO_13688,C0751437;C0040395;C0034579;C0549207;C0751438;C0441633;C0040405
ROCO_13690,C0015726;C1696103;C0027651;C1261259;C0423899;C0023884;C0003842
ROCO_13691,C0015726;C1261259;C1507248;C0002978;C0423899;C0227665;C1837463;C0376152;C0009924;C1546708;C0022646;C0771936
ROCO_13696,C0035139;C0015811;C0231881;C0441633
ROCO_13698,C0015726;C0002978;C0040395;C0003483;C0034579;C0423899;C2355627;C0018827;C1261259;C0040405
ROCO_13699,C0015726;C1261259;C0040395;C0034579;C0423899;C0040405;C4300092
ROCO_13703,C1696103
ROCO_13706,C1696103;C0022646
ROCO_13708,C0700124;C0040395;C0687028;C0030274;C1322279;C0034579;C0772294;C4300092;C0221198;C0607422;C1550227;C0441633;C0040405
ROCO_13709,C0023884
ROCO_13710,C2242558;C1551379;C0041618;C0374082;C0700185;C0333581
ROCO_13711,C1696103;C0935598;C0025066;C0817096
ROCO_13712,C0772294;C0150312;C0700124;C0221198;C1507248;C0042449;C0027651;C1322279;C0376495;C0009924;C0003842
ROCO_13713,C4300092;C0040395;C1696103;C0034579;C0441633;C0040405
ROCO_13715,C0015726;C0040395;C1261259;C0423899
ROCO_13718,C1696103;C0751438;C0376152;C1837463;C1546708
ROCO_13719,C0015726;C0751437;C0607422;C1261259;C0423899;C0227665;C0041618;C0023884;C0772294;C0221198;C0022646
ROCO_13721,C0027651
ROCO_13722,C0751437;C1507248;C0006104;C0009924
ROCO_13723,C0043299;C0796494;C1962945;C1837463;C0024109;C0228505;C1546708;C0771936;C1696103;C1306645
ROCO_13726,C0412555;C0041618;C0376152;C1546708;C1837463;C0771936
ROCO_13727,C0040395;C0034579;C0040405;C4300092
ROCO_13728,C0040395;C0034579;C0023884;C0038351;C0441633;C0040405
ROCO_13730,C2242558;C1551379;C0374082;C0700185;C0333581
ROCO_13731,C0015726;C1306645;C1962945;C1261259;C0423899;C1551379;C0043299;C0374082;C0700185;C0333581;C1548003;C0221198;C2242558
ROCO_13732,C1837463;C0376152;C0441633;C1546708;C0771936
ROCO_13733,C1507248;C1696103;C0030797;C2985765;C0607422;C0009924
ROCO_13734,C0079595
ROCO_13735,C0015726;C1261259;C0423899;C0041618;C0376152;C1546708;C1837463;C0771936
ROCO_13736,C0751437;C0015811
ROCO_13737,C0015726;C1261259;C0423899;C0227665;C0041618
ROCO_13738,C0027530;C1696103;C0549207;C0015811
ROCO_13740,C1507248;C0205400;C0021853;C2985765;C0009924;C0441633
ROCO_13744,C0231881;C0013604;C1696103;C0006104
ROCO_13747,C0376495;C0087111;C1696103
ROCO_13751,C0015811
ROCO_13752,C0772294;C0751438;C0041618
ROCO_13754,C0687028;C0030274;C1550227
ROCO_13755,C0003483;C1696103;C0771936;C1837463;C0018787;C1546708;C0003842
ROCO_13757,C0002978;C0035139
ROCO_13758,C1696103
ROCO_13759,C0015726;C1507248;C1261259;C0423899;C2355627;C0018792;C0018827;C0009924
ROCO_13760,C0015726;C1261259;C0423899;C0796494
ROCO_13764,C1306645;C0003483;C1548003;C1962945;C0043299
ROCO_13765,C0013687;C0015726;C1546613;C1962945;C1548003;C1261259;C0423899;C0043299;C1306645;C0817096
ROCO_13766,C0751437;C0040395;C0034579;C0079595;C0040405;C4300092
ROCO_13767,C0240795;C0231519;C0556030;C0817096;C0376152;C1546708;C1837463;C0771936
ROCO_13768,C0043299;C1306645
ROCO_13770,C0376152;C1546708;C0687028;C0030274;C0030797;C1837463;C0005847;C0607422;C1550227;C0441633;C0771936
ROCO_13772,C1306645;C1962945;C1548003;C0043299;C1550227
ROCO_13773,C4300092;C0040395;C0034579;C0441633;C0040405
ROCO_13774,C1696103
ROCO_13777,C0441633
ROCO_13779,C1552858;C1709311;C0015252;C1837463;C0007876;C0021853;C0376152;C0607422;C0441633;C0728940;C0771936;C1546708
ROCO_13780,C0015726;C0751437;C3244072;C1261259;C0423899;C0006104;C0935598
ROCO_13781,C0751437;C2242558;C1551379;C0018787;C0374082;C0700185;C0333581
ROCO_13782,C0042449;C1553386;C0030797;C0015811
ROCO_13783,C0228505;C1709311;C1696103;C0018787;C0817096;C0024109
ROCO_13784,C0771936;C1837463;C0021853;C0376152;C1546708
